order_item_id,order_id,product_id,quantity,unit_price,discount_rate,net_price,tax_amount
1205,489,45,1,13.78,0,13.78,2.62
1206,489,7,3,41.99,0,41.99,7.98
1207,490,30,1,126.86,0.1,114.17,21.69
1208,491,21,2,59.07,0.1,53.16,10.1
1209,491,28,2,118.13,0.05,112.22,21.32
1210,491,48,3,262.16,0,262.16,49.81
1211,491,20,1,50.72,0,50.72,9.64
1212,492,17,2,10.87,0.1,9.78,1.86
1213,492,48,2,262.16,0.15,222.84,42.34
1214,492,45,2,13.78,0.15,11.71,2.22
1215,493,14,3,63.95,0.15,54.36,10.33
1216,493,48,1,262.16,0.05,249.05,47.32
1217,494,32,2,336.95,0,336.95,64.02
1218,495,14,1,63.95,0.05,60.75,11.54
1219,496,40,3,142.97,0.05,135.82,25.81
1220,496,22,1,98.04,0.05,93.14,17.7
1221,496,22,2,98.04,0,98.04,18.63
1222,496,16,3,259.09,0.1,233.18,44.3
1223,497,17,2,10.87,0,10.87,2.07
1224,497,33,2,112.87,0.1,101.58,19.3
1225,497,31,1,289.26,0.05,274.8,52.21
1226,498,26,2,222.88,0,222.88,42.35
1227,498,4,1,265.52,0.05,252.24,47.93
1228,498,49,1,56.04,0.1,50.44,9.58
1229,498,9,1,354.68,0.15,301.48,57.28
1230,499,8,2,27.12,0,27.12,5.15
1231,500,38,1,298.74,0,298.74,56.76
1232,500,43,1,36.94,0,36.94,7.02
1233,500,16,2,259.09,0.1,233.18,44.3
1234,501,47,2,92.8,0,92.8,17.63
1235,501,3,1,256.22,0,256.22,48.68
1236,502,23,1,302.23,0.15,256.9,48.81
1237,502,47,3,92.8,0.05,88.16,16.75
1238,503,40,3,142.97,0.1,128.67,24.45
1239,503,36,1,280.29,0.15,238.25,45.27
1240,503,20,3,50.72,0.15,43.11,8.19
1241,503,24,1,132.3,0,132.3,25.14
1242,504,38,3,298.74,0.15,253.93,48.25
1243,504,2,1,121.9,0.1,109.71,20.84
1244,504,43,3,36.94,0,36.94,7.02
1245,505,48,1,262.16,0.1,235.94,44.83
1246,505,46,2,220.18,0.15,187.15,35.56
1247,506,7,1,41.99,0.15,35.69,6.78
1248,506,14,3,63.95,0.1,57.56,10.94
1249,506,50,3,40.62,0,40.62,7.72
1250,507,48,3,262.16,0,262.16,49.81
1251,508,17,2,10.87,0.1,9.78,1.86
1252,508,17,2,10.87,0,10.87,2.07
1253,508,11,2,201.72,0.15,171.46,32.58
1254,509,42,3,175.78,0,175.78,33.4
1255,509,13,2,274.37,0.1,246.93,46.92
1256,509,44,2,24.71,0.05,23.47,4.46
1257,509,47,1,92.8,0.05,88.16,16.75
1258,510,28,3,118.13,0,118.13,22.44
1259,510,2,2,121.9,0.05,115.81,22
1260,510,37,1,216.96,0.1,195.26,37.1
1261,510,34,3,127.87,0,127.87,24.3
1262,511,33,3,112.87,0,112.87,21.45
1263,511,11,3,201.72,0,201.72,38.33
1264,511,9,1,354.68,0,354.68,67.39
1265,511,14,3,63.95,0.05,60.75,11.54
1266,512,18,2,124.81,0,124.81,23.71
1267,512,5,3,69.32,0,69.32,13.17
1268,512,23,3,302.23,0,302.23,57.42
1269,512,22,2,98.04,0,98.04,18.63
1270,513,2,1,121.9,0,121.9,23.16
1271,513,5,2,69.32,0.05,65.85,12.51
1272,514,42,2,175.78,0.1,158.2,30.06
1273,514,5,2,69.32,0.05,65.85,12.51
1274,515,49,2,56.04,0.15,47.63,9.05
1275,515,31,3,289.26,0.05,274.8,52.21
1276,515,12,2,117.6,0,117.6,22.34
1277,515,21,2,59.07,0,59.07,11.22
1278,516,40,1,142.97,0,142.97,27.16
1279,516,1,3,29.81,0,29.81,5.66
1280,516,15,1,153.33,0.05,145.66,27.68
1281,516,50,2,40.62,0.15,34.53,6.56
1282,517,18,1,124.81,0.15,106.09,20.16
1283,517,47,2,92.8,0,92.8,17.63
1284,518,21,2,59.07,0,59.07,11.22
1285,518,16,1,259.09,0,259.09,49.23
1286,519,13,2,274.37,0,274.37,52.13
1287,520,24,2,132.3,0.05,125.69,23.88
1288,520,27,2,135.04,0.1,121.54,23.09
1289,521,2,2,121.9,0,121.9,23.16
1290,521,40,1,142.97,0.15,121.52,23.09
1291,522,23,2,302.23,0.15,256.9,48.81
1292,523,21,3,59.07,0.1,53.16,10.1
1293,523,10,1,181.09,0.05,172.04,32.69
1294,524,24,1,132.3,0,132.3,25.14
1295,524,34,1,127.87,0,127.87,24.3
1296,524,39,3,161.3,0.05,153.24,29.12
1297,525,39,1,161.3,0.1,145.17,27.58
1298,525,8,1,27.12,0.05,25.76,4.89
1299,526,43,2,36.94,0,36.94,7.02
1300,526,27,1,135.04,0.15,114.78,21.81
1301,526,1,2,29.81,0.15,25.34,4.81
1302,527,24,1,132.3,0.15,112.46,21.37
1303,527,39,3,161.3,0,161.3,30.65
1304,528,13,3,274.37,0,274.37,52.13
1305,528,37,2,216.96,0.15,184.42,35.04
1306,528,3,1,256.22,0,256.22,48.68
1307,528,32,1,336.95,0,336.95,64.02
1308,529,37,3,216.96,0.1,195.26,37.1
1309,529,2,3,121.9,0,121.9,23.16
1310,529,15,3,153.33,0.1,138,26.22
1311,529,2,3,121.9,0.15,103.62,19.69
1312,530,42,3,175.78,0,175.78,33.4
1313,531,24,2,132.3,0,132.3,25.14
1314,531,24,3,132.3,0.15,112.46,21.37
1315,531,17,2,10.87,0.1,9.78,1.86
1316,532,35,3,215.43,0.1,193.89,36.84
1317,532,49,1,56.04,0.1,50.44,9.58
1318,532,29,3,146.18,0,146.18,27.77
1319,533,12,3,117.6,0.1,105.84,20.11
1320,533,46,2,220.18,0,220.18,41.83
1321,533,48,1,262.16,0.05,249.05,47.32
1322,533,10,3,181.09,0,181.09,34.41
1323,534,2,1,121.9,0,121.9,23.16
1324,534,6,3,41.49,0,41.49,7.88
1325,534,21,1,59.07,0.15,50.21,9.54
1326,535,14,2,63.95,0.1,57.56,10.94
1327,536,27,3,135.04,0,135.04,25.66
1328,536,33,2,112.87,0.1,101.58,19.3
1329,536,22,3,98.04,0.1,88.24,16.77
1330,536,29,3,146.18,0,146.18,27.77
1331,537,21,2,59.07,0.05,56.12,10.66
1332,537,36,2,280.29,0,280.29,53.26
1333,538,20,3,50.72,0.1,45.65,8.67
1334,538,50,1,40.62,0.05,38.59,7.33
1335,538,31,1,289.26,0.15,245.87,46.72
1336,539,13,2,274.37,0.15,233.21,44.31
1337,539,3,3,256.22,0,256.22,48.68
1338,539,26,1,222.88,0,222.88,42.35
1339,539,26,1,222.88,0,222.88,42.35
1340,540,3,3,256.22,0,256.22,48.68
1341,540,13,2,274.37,0.1,246.93,46.92
1342,541,3,3,256.22,0,256.22,48.68
1343,541,40,1,142.97,0,142.97,27.16
1344,542,11,2,201.72,0.15,171.46,32.58
1345,542,27,1,135.04,0.15,114.78,21.81
1346,542,14,2,63.95,0.1,57.56,10.94
1347,543,18,1,124.81,0,124.81,23.71
1348,543,22,2,98.04,0,98.04,18.63
1349,544,50,1,40.62,0.15,34.53,6.56
1350,545,36,3,280.29,0.05,266.28,50.59
1351,546,11,2,201.72,0.1,181.55,34.49
1352,547,10,2,181.09,0.1,162.98,30.97
1353,548,46,1,220.18,0,220.18,41.83
1354,548,5,2,69.32,0.05,65.85,12.51
1355,548,24,3,132.3,0,132.3,25.14
1356,548,40,3,142.97,0.05,135.82,25.81
1357,549,37,3,216.96,0,216.96,41.22
1358,549,6,1,41.49,0,41.49,7.88
1359,549,19,3,97.08,0,97.08,18.45
1360,549,18,2,124.81,0.15,106.09,20.16
1361,550,12,1,117.6,0,117.6,22.34
1362,550,44,2,24.71,0.15,21,3.99
1363,550,31,3,289.26,0.1,260.33,49.46
1364,550,25,1,172.85,0.05,164.21,31.2
1365,551,50,2,40.62,0,40.62,7.72
1366,552,44,2,24.71,0.05,23.47,4.46
1367,552,3,3,256.22,0,256.22,48.68
1368,553,1,1,29.81,0,29.81,5.66
1369,553,17,1,10.87,0,10.87,2.07
1370,554,9,3,354.68,0,354.68,67.39
1371,554,12,3,117.6,0,117.6,22.34
1372,554,41,3,235.54,0.15,200.21,38.04
1373,555,20,3,50.72,0,50.72,9.64
1374,556,50,1,40.62,0.1,36.56,6.95
1375,556,49,3,56.04,0,56.04,10.65
1376,556,43,3,36.94,0,36.94,7.02
1377,556,34,2,127.87,0.05,121.48,23.08
1378,557,36,1,280.29,0.1,252.26,47.93
1379,558,9,2,354.68,0.05,336.95,64.02
1380,558,20,1,50.72,0.05,48.18,9.15
1381,558,45,1,13.78,0,13.78,2.62
1382,558,28,1,118.13,0,118.13,22.44
1383,559,9,1,354.68,0,354.68,67.39
1384,560,45,2,13.78,0.05,13.09,2.49
1385,560,9,1,354.68,0.05,336.95,64.02
1386,560,30,1,126.86,0.1,114.17,21.69
1387,560,20,3,50.72,0,50.72,9.64
1388,561,1,2,29.81,0.15,25.34,4.81
1389,561,14,1,63.95,0.05,60.75,11.54
1390,561,9,1,354.68,0,354.68,67.39
1391,561,30,3,126.86,0,126.86,24.1
1392,562,4,2,265.52,0,265.52,50.45
1393,563,36,2,280.29,0,280.29,53.26
1394,564,32,3,336.95,0.05,320.1,60.82
1395,564,27,1,135.04,0,135.04,25.66
1396,564,42,2,175.78,0.05,166.99,31.73
1397,564,37,2,216.96,0.05,206.11,39.16
1398,565,32,1,336.95,0.15,286.41,54.42
1399,565,29,2,146.18,0,146.18,27.77
1400,565,10,1,181.09,0.05,172.04,32.69
1401,566,18,1,124.81,0,124.81,23.71
1402,566,44,3,24.71,0.05,23.47,4.46
1403,566,16,1,259.09,0.1,233.18,44.3
1404,567,22,2,98.04,0.1,88.24,16.77
1405,567,36,1,280.29,0,280.29,53.26
1406,568,32,3,336.95,0,336.95,64.02
1407,568,16,2,259.09,0.05,246.14,46.77
1408,569,12,1,117.6,0,117.6,22.34
1409,569,1,1,29.81,0,29.81,5.66
1410,570,50,3,40.62,0,40.62,7.72
1411,571,26,3,222.88,0.15,189.45,36
1412,571,12,3,117.6,0.15,99.96,18.99
1413,572,14,2,63.95,0.1,57.56,10.94
1414,573,6,1,41.49,0,41.49,7.88
1415,573,37,1,216.96,0.15,184.42,35.04
1416,573,37,2,216.96,0.15,184.42,35.04
1417,574,41,1,235.54,0.1,211.99,40.28
1418,574,37,1,216.96,0,216.96,41.22
1419,574,14,2,63.95,0,63.95,12.15
1420,575,19,2,97.08,0.15,82.52,15.68
1421,576,13,1,274.37,0.05,260.65,49.52
1422,576,23,2,302.23,0,302.23,57.42
1423,577,24,2,132.3,0.15,112.46,21.37
1424,578,40,2,142.97,0.15,121.52,23.09
1425,579,22,3,98.04,0.1,88.24,16.77
1426,579,5,2,69.32,0.05,65.85,12.51
1427,579,48,3,262.16,0.1,235.94,44.83
1428,580,14,2,63.95,0.05,60.75,11.54
1429,580,18,1,124.81,0,124.81,23.71
1430,580,27,1,135.04,0,135.04,25.66
1431,580,28,2,118.13,0.05,112.22,21.32
1432,581,13,1,274.37,0.05,260.65,49.52
1433,582,47,2,92.8,0,92.8,17.63
1434,583,32,2,336.95,0.05,320.1,60.82
1435,583,38,3,298.74,0,298.74,56.76
1436,583,3,2,256.22,0,256.22,48.68
1437,583,16,2,259.09,0,259.09,49.23
1438,584,34,2,127.87,0.05,121.48,23.08
1439,584,14,1,63.95,0.05,60.75,11.54
1440,585,15,1,153.33,0.1,138,26.22
1441,585,50,1,40.62,0,40.62,7.72
1442,585,48,1,262.16,0,262.16,49.81
1443,586,27,2,135.04,0,135.04,25.66
1444,586,35,1,215.43,0.05,204.66,38.89
1445,587,33,3,112.87,0.05,107.23,20.37
1446,587,33,3,112.87,0,112.87,21.45
1447,587,39,2,161.3,0,161.3,30.65
1448,587,18,1,124.81,0.1,112.33,21.34
1449,588,17,1,10.87,0.05,10.33,1.96
1450,588,12,1,117.6,0.05,111.72,21.23
1451,589,4,2,265.52,0,265.52,50.45
1452,589,34,1,127.87,0.15,108.69,20.65
1453,589,28,2,118.13,0,118.13,22.44
1454,590,26,3,222.88,0,222.88,42.35
1455,590,20,2,50.72,0.1,45.65,8.67
1456,590,42,3,175.78,0.1,158.2,30.06
1457,591,19,1,97.08,0,97.08,18.45
1458,592,27,2,135.04,0,135.04,25.66
1459,593,24,1,132.3,0.1,119.07,22.62
1460,593,38,2,298.74,0,298.74,56.76
1461,594,46,1,220.18,0,220.18,41.83
1462,595,10,3,181.09,0,181.09,34.41
1463,595,43,1,36.94,0.05,35.09,6.67
1464,595,2,2,121.9,0,121.9,23.16
1465,596,22,3,98.04,0,98.04,18.63
1466,596,31,3,289.26,0.05,274.8,52.21
1467,597,39,3,161.3,0.15,137.11,26.05
1468,597,17,3,10.87,0.15,9.24,1.76
1469,598,46,2,220.18,0,220.18,41.83
1470,598,39,2,161.3,0.1,145.17,27.58
1471,598,35,2,215.43,0.05,204.66,38.89
1472,599,17,2,10.87,0,10.87,2.07
1473,600,37,3,216.96,0.05,206.11,39.16
1474,600,40,2,142.97,0.1,128.67,24.45
1475,601,14,2,63.95,0,63.95,12.15
1476,601,27,2,135.04,0,135.04,25.66
1477,601,19,3,97.08,0.05,92.23,17.52
1478,601,31,1,289.26,0,289.26,54.96
1479,602,4,2,265.52,0,265.52,50.45
1480,602,17,2,10.87,0,10.87,2.07
1481,603,11,2,201.72,0.15,171.46,32.58
1482,603,38,2,298.74,0,298.74,56.76
1483,603,21,3,59.07,0.05,56.12,10.66
1484,604,34,3,127.87,0.05,121.48,23.08
1485,604,16,3,259.09,0.15,220.23,41.84
1486,604,41,1,235.54,0.1,211.99,40.28
1487,604,13,1,274.37,0,274.37,52.13
1488,605,2,3,121.9,0,121.9,23.16
1489,605,45,1,13.78,0,13.78,2.62
1490,605,33,2,112.87,0.1,101.58,19.3
1491,605,26,2,222.88,0.1,200.59,38.11
1492,606,44,1,24.71,0,24.71,4.69
1493,607,26,3,222.88,0,222.88,42.35
1494,607,31,2,289.26,0.1,260.33,49.46
1495,608,39,1,161.3,0.1,145.17,27.58
1496,608,28,3,118.13,0.1,106.32,20.2
1497,608,4,3,265.52,0.1,238.97,45.4
1498,609,24,2,132.3,0.15,112.46,21.37
1499,609,36,2,280.29,0,280.29,53.26
1500,609,34,1,127.87,0.1,115.08,21.87
1501,609,45,1,13.78,0,13.78,2.62
1502,610,50,1,40.62,0.1,36.56,6.95
1503,610,8,2,27.12,0.05,25.76,4.89
1504,610,27,1,135.04,0.05,128.29,24.38
1505,610,15,2,153.33,0,153.33,29.13
1506,611,19,2,97.08,0.15,82.52,15.68
1507,611,45,2,13.78,0.15,11.71,2.22
1508,611,37,2,216.96,0,216.96,41.22
1509,612,39,3,161.3,0,161.3,30.65
1510,612,36,3,280.29,0,280.29,53.26
1511,612,34,2,127.87,0,127.87,24.3
1512,613,25,3,172.85,0.15,146.92,27.91
1513,613,15,2,153.33,0.15,130.33,24.76
1514,613,24,2,132.3,0.15,112.46,21.37
1515,613,15,1,153.33,0,153.33,29.13
1516,614,17,1,10.87,0,10.87,2.07
1517,614,16,2,259.09,0.05,246.14,46.77
1518,614,40,1,142.97,0,142.97,27.16
1519,614,39,3,161.3,0,161.3,30.65
1520,615,49,1,56.04,0,56.04,10.65
1521,616,23,3,302.23,0,302.23,57.42
1522,616,34,2,127.87,0.15,108.69,20.65
1523,616,8,2,27.12,0.05,25.76,4.89
1524,616,13,3,274.37,0,274.37,52.13
1525,617,3,2,256.22,0,256.22,48.68
1526,617,34,1,127.87,0,127.87,24.3
1527,617,33,2,112.87,0,112.87,21.45
1528,618,14,2,63.95,0,63.95,12.15
1529,619,6,1,41.49,0.05,39.42,7.49
1530,619,32,3,336.95,0,336.95,64.02
1531,620,16,3,259.09,0.15,220.23,41.84
1532,621,43,2,36.94,0.15,31.4,5.97
1533,621,47,1,92.8,0.05,88.16,16.75
1534,621,13,3,274.37,0,274.37,52.13
1535,621,2,1,121.9,0.05,115.81,22
1536,622,36,1,280.29,0.15,238.25,45.27
1537,623,20,3,50.72,0,50.72,9.64
1538,623,46,1,220.18,0.15,187.15,35.56
1539,623,31,3,289.26,0.1,260.33,49.46
1540,623,24,1,132.3,0.1,119.07,22.62
1541,624,14,1,63.95,0.05,60.75,11.54
1542,624,32,1,336.95,0,336.95,64.02
1543,624,50,3,40.62,0.1,36.56,6.95
1544,624,27,2,135.04,0.05,128.29,24.38
1545,625,8,2,27.12,0,27.12,5.15
1546,625,28,1,118.13,0,118.13,22.44
1547,625,21,1,59.07,0,59.07,11.22
1548,625,16,1,259.09,0,259.09,49.23
1549,626,19,3,97.08,0,97.08,18.45
1550,626,48,2,262.16,0.15,222.84,42.34
1551,626,22,1,98.04,0,98.04,18.63
1552,626,49,3,56.04,0,56.04,10.65
1553,627,13,2,274.37,0.15,233.21,44.31
1554,628,15,2,153.33,0,153.33,29.13
1555,628,50,2,40.62,0,40.62,7.72
1556,628,7,3,41.99,0,41.99,7.98
1557,629,17,3,10.87,0,10.87,2.07
1558,629,7,3,41.99,0.05,39.89,7.58
1559,629,40,3,142.97,0,142.97,27.16
1560,629,39,1,161.3,0.1,145.17,27.58
1561,630,21,1,59.07,0.05,56.12,10.66
1562,630,48,2,262.16,0.05,249.05,47.32
1563,631,21,3,59.07,0,59.07,11.22
1564,631,43,2,36.94,0,36.94,7.02
1565,631,21,3,59.07,0,59.07,11.22
1566,631,27,3,135.04,0,135.04,25.66
1567,632,5,3,69.32,0.1,62.39,11.85
1568,632,41,1,235.54,0.05,223.76,42.51
1569,632,8,3,27.12,0,27.12,5.15
1570,632,11,2,201.72,0,201.72,38.33
1571,633,13,1,274.37,0.15,233.21,44.31
1572,633,23,1,302.23,0.1,272.01,51.68
1573,634,33,3,112.87,0,112.87,21.45
1574,634,29,3,146.18,0.1,131.56,25
1575,634,50,1,40.62,0.1,36.56,6.95
1576,634,15,2,153.33,0.1,138,26.22
1577,635,2,1,121.9,0,121.9,23.16
1578,636,50,1,40.62,0.1,36.56,6.95
1579,636,45,3,13.78,0,13.78,2.62
1580,636,1,3,29.81,0.15,25.34,4.81
1581,637,45,1,13.78,0,13.78,2.62
1582,637,44,3,24.71,0.05,23.47,4.46
1583,637,19,2,97.08,0.1,87.37,16.6
1584,637,18,3,124.81,0.05,118.57,22.53
1585,638,36,1,280.29,0,280.29,53.26
1586,638,19,2,97.08,0.1,87.37,16.6
1587,638,6,3,41.49,0.1,37.34,7.09
1588,639,2,2,121.9,0.1,109.71,20.84
1589,640,24,1,132.3,0.05,125.69,23.88
1590,641,34,2,127.87,0.15,108.69,20.65
1591,641,9,2,354.68,0.15,301.48,57.28
1592,642,43,1,36.94,0,36.94,7.02
1593,642,17,1,10.87,0,10.87,2.07
1594,642,36,3,280.29,0.15,238.25,45.27
1595,643,35,2,215.43,0,215.43,40.93
1596,643,44,2,24.71,0.15,21,3.99
1597,643,37,3,216.96,0,216.96,41.22
1598,643,41,3,235.54,0.1,211.99,40.28
1599,644,5,3,69.32,0.05,65.85,12.51
1600,644,41,2,235.54,0,235.54,44.75
1601,645,49,2,56.04,0.05,53.24,10.12
1602,645,42,2,175.78,0,175.78,33.4
1603,645,21,3,59.07,0,59.07,11.22
1604,645,1,2,29.81,0.05,28.32,5.38
1605,646,13,1,274.37,0,274.37,52.13
1606,647,5,2,69.32,0.15,58.92,11.19
1607,647,6,3,41.49,0,41.49,7.88
1608,647,23,3,302.23,0.15,256.9,48.81
1609,647,30,3,126.86,0.1,114.17,21.69
1610,648,12,3,117.6,0.05,111.72,21.23
1611,648,2,1,121.9,0.05,115.81,22
1612,648,35,2,215.43,0.15,183.12,34.79
1613,649,15,3,153.33,0,153.33,29.13
1614,649,32,2,336.95,0.15,286.41,54.42
1615,649,11,2,201.72,0,201.72,38.33
1616,650,14,1,63.95,0,63.95,12.15
1617,651,44,2,24.71,0.05,23.47,4.46
1618,651,31,2,289.26,0,289.26,54.96
1619,651,13,1,274.37,0.1,246.93,46.92
1620,652,49,2,56.04,0.05,53.24,10.12
1621,652,40,1,142.97,0,142.97,27.16
1622,652,43,3,36.94,0.1,33.25,6.32
1623,652,24,2,132.3,0.1,119.07,22.62
1624,653,14,2,63.95,0,63.95,12.15
1625,654,39,2,161.3,0,161.3,30.65
1626,654,26,1,222.88,0.05,211.74,40.23
1627,655,18,2,124.81,0.05,118.57,22.53
1628,656,13,2,274.37,0,274.37,52.13
1629,656,24,3,132.3,0.05,125.69,23.88
1630,657,25,2,172.85,0.05,164.21,31.2
1631,657,50,3,40.62,0.15,34.53,6.56
1632,657,14,2,63.95,0.15,54.36,10.33
1633,658,30,2,126.86,0,126.86,24.1
1634,658,41,2,235.54,0.05,223.76,42.51
1635,659,49,2,56.04,0,56.04,10.65
1636,659,34,2,127.87,0,127.87,24.3
1637,659,16,1,259.09,0.05,246.14,46.77
1638,659,24,3,132.3,0.15,112.46,21.37
1639,660,25,2,172.85,0.15,146.92,27.91
1640,660,25,2,172.85,0.15,146.92,27.91
1641,660,3,2,256.22,0.05,243.41,46.25
1642,660,5,3,69.32,0.15,58.92,11.19
1643,661,19,3,97.08,0,97.08,18.45
1644,661,39,1,161.3,0.15,137.11,26.05
1645,662,10,2,181.09,0.05,172.04,32.69
1646,662,28,2,118.13,0.05,112.22,21.32
1647,663,28,3,118.13,0,118.13,22.44
1648,664,41,3,235.54,0,235.54,44.75
1649,664,15,3,153.33,0,153.33,29.13
1650,665,2,2,121.9,0,121.9,23.16
1651,665,29,2,146.18,0,146.18,27.77
1652,666,10,1,181.09,0,181.09,34.41
1653,666,48,1,262.16,0,262.16,49.81
1654,666,22,2,98.04,0.1,88.24,16.77
1655,667,21,3,59.07,0.1,53.16,10.1
1656,668,9,2,354.68,0,354.68,67.39
1657,668,18,3,124.81,0,124.81,23.71
1658,668,21,1,59.07,0,59.07,11.22
1659,669,44,2,24.71,0,24.71,4.69
1660,669,49,3,56.04,0,56.04,10.65
1661,670,22,3,98.04,0,98.04,18.63
1662,670,43,3,36.94,0.05,35.09,6.67
1663,670,18,1,124.81,0.1,112.33,21.34
1664,671,4,1,265.52,0,265.52,50.45
1665,672,26,3,222.88,0.15,189.45,36
1666,672,23,3,302.23,0.15,256.9,48.81
1667,672,15,3,153.33,0.05,145.66,27.68
1668,672,36,2,280.29,0.15,238.25,45.27
1669,673,41,2,235.54,0.15,200.21,38.04
1670,674,43,3,36.94,0,36.94,7.02
1671,675,5,1,69.32,0.15,58.92,11.19
1672,675,4,3,265.52,0.1,238.97,45.4
1673,675,36,2,280.29,0.15,238.25,45.27
1674,675,45,2,13.78,0,13.78,2.62
1675,676,26,3,222.88,0.1,200.59,38.11
1676,676,43,2,36.94,0.15,31.4,5.97
1677,676,36,3,280.29,0.15,238.25,45.27
1678,677,8,3,27.12,0,27.12,5.15
1679,677,30,1,126.86,0.15,107.83,20.49
1680,678,15,1,153.33,0.15,130.33,24.76
1681,679,12,3,117.6,0.1,105.84,20.11
1682,679,23,3,302.23,0,302.23,57.42
1683,680,30,2,126.86,0.15,107.83,20.49
1684,680,10,1,181.09,0.15,153.93,29.25
1685,681,38,1,298.74,0.1,268.87,51.09
1686,682,13,1,274.37,0.15,233.21,44.31
1687,683,9,3,354.68,0.15,301.48,57.28
1688,684,47,3,92.8,0,92.8,17.63
1689,684,40,2,142.97,0.15,121.52,23.09
1690,684,33,2,112.87,0.15,95.94,18.23
1691,685,46,1,220.18,0.15,187.15,35.56
1692,685,19,3,97.08,0,97.08,18.45
1693,685,26,1,222.88,0,222.88,42.35
1694,686,7,1,41.99,0,41.99,7.98
1695,687,30,1,126.86,0,126.86,24.1
1696,688,8,1,27.12,0,27.12,5.15
1697,688,42,2,175.78,0,175.78,33.4
1698,688,12,3,117.6,0.05,111.72,21.23
1699,688,42,1,175.78,0.05,166.99,31.73
1700,689,37,2,216.96,0,216.96,41.22
1701,689,3,1,256.22,0.15,217.79,41.38
1702,689,27,3,135.04,0,135.04,25.66
1703,689,15,2,153.33,0,153.33,29.13
1704,690,41,1,235.54,0,235.54,44.75
1705,690,23,2,302.23,0.1,272.01,51.68
1706,690,47,3,92.8,0,92.8,17.63
1707,690,9,2,354.68,0,354.68,67.39
1708,691,45,3,13.78,0,13.78,2.62
1709,691,9,1,354.68,0.1,319.21,60.65
1710,691,15,1,153.33,0.05,145.66,27.68
1711,692,28,2,118.13,0.05,112.22,21.32
1712,692,45,3,13.78,0.15,11.71,2.22
1713,693,38,1,298.74,0.15,253.93,48.25
1714,693,4,2,265.52,0,265.52,50.45
1715,693,11,3,201.72,0.15,171.46,32.58
1716,694,27,1,135.04,0.05,128.29,24.38
1717,694,30,2,126.86,0,126.86,24.1
1718,694,21,1,59.07,0.15,50.21,9.54
1719,694,38,1,298.74,0,298.74,56.76
1720,695,18,1,124.81,0.1,112.33,21.34
1721,696,38,1,298.74,0.05,283.8,53.92
1722,696,12,1,117.6,0,117.6,22.34
1723,696,11,2,201.72,0,201.72,38.33
1724,696,48,3,262.16,0.1,235.94,44.83
1725,697,9,3,354.68,0.15,301.48,57.28
1726,697,19,3,97.08,0.15,82.52,15.68
1727,697,45,3,13.78,0,13.78,2.62
1728,698,39,3,161.3,0,161.3,30.65
1729,698,36,2,280.29,0,280.29,53.26
1730,698,12,1,117.6,0.05,111.72,21.23
1731,699,32,3,336.95,0,336.95,64.02
1732,699,50,3,40.62,0.15,34.53,6.56
1733,699,20,2,50.72,0.1,45.65,8.67
1734,700,9,1,354.68,0.1,319.21,60.65
1735,701,22,2,98.04,0.15,83.33,15.83
1736,701,16,3,259.09,0.15,220.23,41.84
1737,701,32,2,336.95,0.05,320.1,60.82
1738,701,2,1,121.9,0.15,103.62,19.69
1739,702,28,2,118.13,0.05,112.22,21.32
1740,702,46,3,220.18,0,220.18,41.83
1741,702,44,3,24.71,0,24.71,4.69
1742,703,17,1,10.87,0,10.87,2.07
1743,703,45,1,13.78,0.1,12.4,2.36
1744,704,35,3,215.43,0.15,183.12,34.79
1745,704,47,2,92.8,0.05,88.16,16.75
1746,705,37,2,216.96,0.1,195.26,37.1
1747,705,35,3,215.43,0.15,183.12,34.79
1748,705,9,2,354.68,0.05,336.95,64.02
1749,706,2,2,121.9,0,121.9,23.16
1750,706,36,1,280.29,0.15,238.25,45.27
1751,706,8,1,27.12,0.1,24.41,4.64
1752,706,45,2,13.78,0,13.78,2.62
1753,707,31,2,289.26,0.1,260.33,49.46
1754,707,14,3,63.95,0,63.95,12.15
1755,707,47,3,92.8,0,92.8,17.63
1756,708,37,3,216.96,0.05,206.11,39.16
1757,709,24,1,132.3,0,132.3,25.14
1758,709,28,2,118.13,0,118.13,22.44
1759,709,36,3,280.29,0,280.29,53.26
1760,709,18,1,124.81,0.15,106.09,20.16
1761,710,12,2,117.6,0.1,105.84,20.11
1762,710,18,1,124.81,0,124.81,23.71
1763,711,28,1,118.13,0.05,112.22,21.32
1764,711,41,3,235.54,0,235.54,44.75
1765,711,27,1,135.04,0,135.04,25.66
1766,711,31,1,289.26,0,289.26,54.96
1767,712,16,2,259.09,0,259.09,49.23
1768,712,28,3,118.13,0,118.13,22.44
1769,712,22,2,98.04,0,98.04,18.63
1770,712,18,1,124.81,0,124.81,23.71
1771,713,39,3,161.3,0,161.3,30.65
1772,713,10,3,181.09,0.05,172.04,32.69
1773,714,47,3,92.8,0,92.8,17.63
1774,715,26,2,222.88,0,222.88,42.35
1775,715,26,1,222.88,0.1,200.59,38.11
1776,715,46,2,220.18,0,220.18,41.83
1777,715,26,1,222.88,0,222.88,42.35
1778,716,7,2,41.99,0.15,35.69,6.78
1779,717,22,3,98.04,0,98.04,18.63
1780,718,24,3,132.3,0,132.3,25.14
1781,718,29,3,146.18,0.05,138.87,26.39
1782,718,17,3,10.87,0.05,10.33,1.96
1783,719,39,1,161.3,0,161.3,30.65
1784,719,40,3,142.97,0.1,128.67,24.45
